Customer_ID,Age,Gender,Annual_Income,Customer_Tenure,Purchase_Frequency,Total_Spending,Average_Order_Value,Days_Since_Last_Purchase,Website_Visits
CUST06052,67,Male,485900.36,110,12,40640.0,3386.67,133,20
CUST06053,41,Female,987918.99,1,20,30310.0,1515.5,4,25
CUST06054,26,Male,294957.64,105,4,13240.0,3310.0,323,34
CUST06055,30,Female,365285.99,48,9,15610.0,1734.44,3,33
CUST06056,19,Male,367012.79,49,0,0.0,0.0,9999,20
CUST06057,24,Male,446079.12,40,2,3230.0,1615.0,628,17
CUST06058,65,Male,283490.66,62,10,27850.0,2785.0,7,20
CUST06059,38,Female,441101.45,15,10,22780.0,2278.0,1,30
CUST06060,36,Male,504226.46,30,3,9340.0,3113.33,597,24
CUST06061,42,Male,511097.13,21,3,6060.0,2020.0,182,23
CUST06062,64,Male,886804.32,8,23,28500.0,1239.13,15,26
CUST06063,39,Female,493358.56,7,23,30520.0,1326.96,2,23
CUST06064,28,Female,488093.94,105,15,20640.0,1376.0,80,31
CUST06065,50,Male,837080.76,34,9,18400.0,2044.44,32,27
CUST06066,49,Male,499493.98,64,7,14880.0,2125.71,144,24
CUST06067,38,Female,289308.44,42,4,6480.0,1620.0,86,28
CUST06068,56,Female,307886.86,101,7,17690.0,2527.14,3,24
CUST06069,37,Female,309210.23,112,10,13010.0,1301.0,20,25
CUST06070,25,Male,288928.29,53,4,6630.0,1657.5,120,31
CUST06071,59,Male,1228849.15,96,2,3440.0,1720.0,118,34
CUST06072,54,Female,308625.16,97,25,33100.0,1324.0,86,18
CUST06073,26,Female,490711.98,70,11,20920.0,1901.82,5,29
CUST06074,42,Female,512521.78,106,15,34940.0,2329.33,65,20
CUST06075,42,Male,461755.3,10,13,19130.0,1471.54,0,18
CUST06076,50,Female,352031.97,90,7,15410.0,2201.43,183,22
CUST06077,19,Female,613664.94,58,25,43820.0,1752.8,0,24
CUST06078,36,Female,251850.38,115,6,9630.0,1605.0,5,25
CUST06079,63,Male,309511.93,109,8,17750.0,2218.75,32,24
CUST06080,37,Female,828349.96,90,7,16730.0,2390.0,115,18
CUST06081,59,Female,305135.45,83,4,5230.0,1307.5,385,24
CUST06082,58,Female,896504.39,99,8,19950.0,2493.75,31,38
CUST06083,59,Female,931623.97,109,6,2780.0,463.33,77,30
CUST06084,46,Other,939971.73,4,7,17950.0,2564.29,26,35
CUST06085,23,Other,730957.64,89,13,28540.0,2195.38,6,28
CUST06086,34,Male,268783.68,8,9,21020.0,2335.56,40,24
CUST06087,42,Female,250238.19,12,5,21190.0,4238.0,75,24
CUST06088,55,Female,302099.83,118,9,15750.0,1750.0,152,21
CUST06089,21,Male,325720.07,88,12,21080.0,1756.67,28,25
CUST06090,47,Male,278539.62,88,3,10550.0,3516.67,266,19
CUST06091,37,Male,367549.88,81,5,18800.0,3760.0,98,26
CUST06092,20,Female,706915.84,25,1,2910.0,2910.0,561,27
CUST06093,40,Male,670170.75,97,1,2570.0,2570.0,709,33
CUST06094,68,Female,571162.09,27,6,15890.0,2648.33,41,25
CUST06095,35,Female,453934.73,2,9,23670.0,2630.0,6,18
CUST06096,43,Female,484870.08,73,14,15680.0,1120.0,51,22
CUST06097,53,Male,572544.83,55,3,4530.0,1510.0,170,23
CUST06098,25,Male,404094.17,58,9,21510.0,2390.0,107,29
CUST06099,34,Male,776199.75,33,12,30710.0,2559.17,142,20
CUST06100,48,Male,276720.1,83,8,14900.0,1862.5,151,15
CUST06101,54,Female,352492.41,49,3,5120.0,1706.67,67,24
CUST06102,62,Female,329663.99,5,6,9360.0,1560.0,4,20
CUST06103,50,Male,614327.78,47,6,13710.0,2285.0,93,25
CUST06104,44,Female,291342.22,84,15,48590.0,3239.33,95,20
CUST06105,62,Male,330935.17,24,4,5050.0,1262.5,147,26
CUST06106,21,Male,605211.92,95,2,3890.0,1945.0,274,17
CUST06107,39,Female,338197.98,44,11,28470.0,2588.18,84,34
CUST06108,43,Male,729096.79,68,9,20480.0,2275.56,72,23
CUST06109,49,Female,721418.18,96,5,14220.0,2844.0,66,21
CUST06110,41,Female,392514.54,111,14,33600.0,2400.0,78,27
CUST06111,63,Female,529554.85,99,16,13820.0,863.75,26,23
CUST06112,52,Male,1263084.41,14,15,41310.0,2754.0,22,20
CUST06113,54,Male,740289.44,36,5,10060.0,2012.0,124,17
CUST06114,49,Male,624511.05,51,2,3040.0,1520.0,56,23
CUST06115,24,Other,1005194.98,6,4,10520.0,2630.0,50,28
CUST06116,50,Male,324069.11,17,16,23830.0,1489.38,26,25
CUST06117,48,Male,879833.96,82,15,40400.0,2693.33,6,27
CUST06118,29,Female,586770.06,72,4,5650.0,1412.5,7,22
CUST06119,28,Female,963256.43,51,0,0.0,0.0,9999,21
CUST06120,41,Female,395300.8,52,13,11410.0,877.69,16,30
CUST06121,25,Other,935639.36,12,9,14760.0,1640.0,28,14
CUST06122,49,Male,228280.13,81,7,20720.0,2960.0,242,27
CUST06123,55,Male,422190.5,95,8,19920.0,2490.0,15,19
CUST06124,39,Male,565255.3,115,10,25970.0,2597.0,112,25
CUST06125,51,Male,671945.37,1,7,12200.0,1742.86,3,21
CUST06126,36,Female,194927.81,11,7,21330.0,3047.14,96,25
CUST06127,69,Male,285443.7,106,5,9760.0,1952.0,373,19
CUST06128,37,Female,307041.61,16,17,27860.0,1638.82,3,34
CUST06129,31,Male,328179.56,101,11,43300.0,3936.36,17,26
CUST06130,50,Male,356698.06,113,16,42180.0,2636.25,36,24
CUST06131,27,Female,538472.64,92,2,4500.0,2250.0,363,26
CUST06132,33,Male,971577.88,9,19,50550.0,2660.53,8,27
CUST06133,21,Female,422307.34,119,1,2060.0,2060.0,467,27
CUST06134,44,Other,1002469.43,8,24,74320.0,3096.67,6,26
CUST06135,45,Female,519461.6,25,8,12240.0,1530.0,95,36
CUST06136,60,Male,454060.75,74,5,7950.0,1590.0,64,25
CUST06137,33,Female,800268.01,40,4,8070.0,2017.5,34,22
CUST06138,69,Male,466077.92,67,3,4510.0,1503.33,542,22
CUST06139,50,Female,351668.65,119,6,6720.0,1120.0,58,29
CUST06140,65,Male,908094.65,23,15,21820.0,1454.67,41,25
CUST06141,36,Male,491456.84,62,13,25420.0,1955.38,2,28
CUST06142,38,Other,1119456.6,23,4,6640.0,1660.0,67,33
CUST06143,39,Male,426199.32,44,4,11100.0,2775.0,101,25
CUST06144,26,Female,274642.64,56,19,47720.0,2511.58,100,25
CUST06145,26,Male,353668.5,68,2,4750.0,2375.0,181,19
CUST06146,26,Female,369736.59,118,10,18940.0,1894.0,43,24
CUST06147,44,Other,478935.74,114,6,18420.0,3070.0,217,23
CUST06148,34,Male,349739.54,23,15,52600.0,3506.67,117,25
CUST06149,61,Female,284514.99,9,0,0.0,0.0,9999,22
CUST06150,62,Female,432370.71,117,5,4000.0,800.0,55,23
CUST06151,25,Female,521011.53,4,0,0.0,0.0,9999,25
CUST06152,33,Male,601768.68,34,21,44890.0,2137.62,12,19
CUST06153,35,Female,496230.18,103,1,2880.0,2880.0,504,23
CUST06154,50,Male,924631.08,82,16,40840.0,2552.5,128,33
CUST06155,18,Male,514011.85,34,9,14870.0,1652.22,88,29
CUST06156,29,Male,187162.02,98,6,23940.0,3990.0,106,32
CUST06157,23,Female,559666.74,42,15,33660.0,2244.0,12,21
CUST06158,58,Female,501668.24,3,7,23500.0,3357.14,25,22
CUST06159,22,Male,696080.59,83,5,13960.0,2792.0,186,28
CUST06160,33,Female,302138.92,34,7,18040.0,2577.14,43,26
CUST06161,35,Female,806142.07,90,4,5790.0,1447.5,3,22
CUST06162,66,Male,563813.86,99,6,13660.0,2276.67,142,27
CUST06163,35,Female,531460.86,105,23,113370.0,4929.13,15,35
CUST06164,18,Male,762742.36,107,17,37980.0,2234.12,7,25
CUST06165,36,Male,842534.06,95,6,11570.0,1928.33,44,40
CUST06166,25,Male,806357.89,43,5,9310.0,1862.0,27,23
CUST06167,20,Female,180000.0,91,5,10720.0,2144.0,31,23
CUST06168,42,Other,263617.84,67,17,59520.0,3501.18,107,14
CUST06169,22,Male,410226.0,37,5,6570.0,1314.0,17,27
CUST06170,57,Male,292840.7,12,4,31830.0,7957.5,93,21
CUST06171,36,Female,365665.15,111,7,11110.0,1587.14,190,29
CUST06172,35,Female,488606.76,87,2,2620.0,1310.0,394,22
CUST06173,67,Female,404683.62,81,2,4070.0,2035.0,336,25
CUST06174,70,Female,494612.37,16,8,19000.0,2375.0,4,29
CUST06175,48,Female,921937.68,62,13,23140.0,1780.0,28,22
CUST06176,50,Female,1114242.17,17,13,28930.0,2225.38,28,27
CUST06177,64,Female,591461.56,15,7,19900.0,2842.86,3,27
CUST06178,35,Male,911743.81,26,11,24210.0,2200.91,97,28
CUST06179,56,Female,417844.53,45,1,2480.0,2480.0,670,29
CUST06180,33,Male,377456.81,2,5,10370.0,2074.0,11,25
CUST06181,33,Male,483388.29,17,8,12530.0,1566.25,158,31
CUST06182,64,Male,434425.68,65,13,35460.0,2727.69,45,19
CUST06183,55,Female,677666.18,94,3,3240.0,1080.0,459,25
CUST06184,58,Female,503261.51,96,17,25210.0,1482.94,24,26
CUST06185,24,Female,986106.92,30,6,7550.0,1258.33,385,28
CUST06186,31,Male,527643.84,106,9,27250.0,3027.78,184,25
CUST06187,60,Female,363740.36,68,18,17640.0,980.0,64,22
CUST06188,70,Male,404159.59,106,9,10630.0,1181.11,70,15
CUST06189,65,Female,382710.62,44,6,9440.0,1573.33,2,25
CUST06190,42,Male,694784.55,96,7,19490.0,2784.29,188,25
CUST06191,49,Female,476891.56,60,5,7250.0,1450.0,91,19
CUST06192,55,Female,527331.78,99,2,4370.0,2185.0,375,30
CUST06193,39,Female,603592.99,1,17,41860.0,2462.35,1,33
CUST06194,33,Female,637298.3,19,10,27860.0,2786.0,4,26
CUST06195,69,Female,804853.68,33,4,11320.0,2830.0,320,27
CUST06196,46,Male,581603.85,83,14,51380.0,3670.0,35,21
CUST06197,33,Female,324696.6,36,2,2560.0,1280.0,266,23
CUST06198,29,Male,401724.87,91,13,41540.0,3195.38,26,30
CUST06199,34,Male,401544.07,77,4,3680.0,920.0,472,21
CUST06200,54,Male,360361.06,91,4,11480.0,2870.0,0,29
CUST06201,44,Female,797657.89,110,7,11140.0,1591.43,127,20
CUST06202,42,Male,467694.29,78,13,19550.0,1503.85,199,25
CUST06203,30,Male,541819.4,24,12,22440.0,1870.0,4,21
CUST06204,25,Other,581153.0,99,4,14850.0,3712.5,301,23
CUST06205,22,Female,549329.57,83,10,17940.0,1794.0,20,19
CUST06206,29,Male,574848.85,25,14,47610.0,3400.71,68,25
CUST06207,58,Female,1477644.8,11,5,20930.0,4186.0,11,21
CUST06208,20,Male,677895.29,9,16,20000.0,1250.0,3,30
CUST06209,52,Female,330404.05,6,5,18610.0,3722.0,61,21
CUST06210,50,Female,576506.45,58,13,38030.0,2925.38,38,24
CUST06211,39,Female,524366.67,100,21,33470.0,1593.81,26,12
CUST06212,67,Female,267630.95,101,3,6630.0,2210.0,82,24
CUST06213,61,Male,180000.0,29,18,44340.0,2463.33,19,19
CUST06214,26,Male,532922.46,73,9,10040.0,1115.56,33,28
CUST06215,58,Female,440803.81,97,17,28690.0,1687.65,81,24
CUST06216,35,Male,298150.57,87,3,6460.0,2153.33,383,26
CUST06217,67,Other,391982.34,79,2,7120.0,3560.0,202,26
CUST06218,46,Male,444927.29,11,2,3530.0,1765.0,145,29
CUST06219,56,Male,384636.09,23,2,3370.0,1685.0,86,24
CUST06220,44,Female,565020.37,26,8,10280.0,1285.0,74,17
CUST06221,53,Male,541074.47,1,6,13360.0,2226.67,3,20
CUST06222,62,Male,716259.58,94,9,23220.0,2580.0,9,19
CUST06223,34,Male,841609.81,81,2,6060.0,3030.0,81,39
CUST06224,51,Other,668135.74,47,9,12550.0,1394.44,110,30
CUST06225,63,Male,367863.08,110,21,43080.0,2051.43,23,15
CUST06226,20,Male,539348.15,41,9,23950.0,2661.11,42,23
CUST06227,22,Male,242816.96,23,1,1500.0,1500.0,323,32
CUST06228,31,Male,403780.96,100,8,24510.0,3063.75,126,22
CUST06229,20,Male,180000.0,105,4,8720.0,2180.0,138,25
CUST06230,40,Female,426628.85,5,5,5650.0,1130.0,8,30
CUST06231,56,Other,392957.86,99,13,33030.0,2540.77,116,26
CUST06232,47,Male,682382.44,50,11,33750.0,3068.18,4,29
CUST06233,67,Female,323555.67,9,3,5090.0,1696.67,5,26
CUST06234,62,Other,539984.52,4,3,8570.0,2856.67,39,25
CUST06235,40,Male,421709.12,71,9,19240.0,2137.78,30,22
CUST06236,44,Male,412946.98,65,16,45810.0,2863.12,47,26
CUST06237,27,Female,353766.09,80,2,970.0,485.0,69,23
CUST06238,42,Female,572342.0,57,6,15110.0,2518.33,15,27
CUST06239,30,Male,465052.08,25,17,55840.0,3284.71,98,25
CUST06240,33,Male,324976.59,58,9,37660.0,4184.44,164,24
CUST06241,58,Male,530567.57,6,17,20420.0,1201.18,2,33
CUST06242,51,Male,573906.11,102,15,59690.0,3979.33,37,28
CUST06243,54,Female,994351.41,14,12,10010.0,834.17,26,14
CUST06244,39,Female,384939.51,63,9,11630.0,1292.22,1,25
CUST06245,34,Female,419957.6,118,7,19590.0,2798.57,11,30
CUST06246,40,Male,279658.25,101,0,0.0,0.0,9999,24
CUST06247,53,Male,408799.91,75,14,30760.0,2197.14,49,26
CUST06248,66,Male,310266.83,65,5,28230.0,5646.0,433,33
CUST06249,26,Female,821743.14,52,21,36040.0,1716.19,0,26
CUST06250,69,Female,630174.22,106,3,8000.0,2666.67,0,28
CUST06251,19,Male,307991.31,65,7,12760.0,1822.86,41,27
CUST06252,49,Male,322119.64,117,3,5060.0,1686.67,322,19
CUST06253,67,Female,389996.2,100,8,27260.0,3407.5,54,22
CUST06254,70,Female,896804.65,8,21,56240.0,2678.1,7,18
CUST06255,39,Male,379942.37,96,3,3130.0,1043.33,242,18
CUST06256,60,Male,462085.13,97,9,21030.0,2336.67,281,24
CUST06257,30,Male,996817.94,8,6,11220.0,1870.0,22,20
CUST06258,25,Female,602763.9,14,20,46790.0,2339.5,12,27
CUST06259,18,Female,260617.16,24,22,30700.0,1395.45,19,23
CUST06260,34,Female,219337.48,64,3,8430.0,2810.0,55,28
CUST06261,29,Female,521636.48,113,8,18830.0,2353.75,70,25
CUST06262,21,Other,1408392.25,105,6,34250.0,5708.33,18,24
CUST06263,70,Male,920293.09,93,17,16960.0,997.65,37,25
CUST06264,30,Male,592370.45,25,4,15210.0,3802.5,100,29
CUST06265,48,Male,711885.58,6,2,2820.0,1410.0,176,19
CUST06266,58,Male,736446.48,1,11,17780.0,1616.36,5,16
CUST06267,24,Female,239513.29,119,9,28350.0,3150.0,44,31
CUST06268,40,Female,548982.59,87,2,1180.0,590.0,523,20
CUST06269,41,Female,902895.66,105,15,24730.0,1648.67,9,29
CUST06270,22,Male,1281420.07,33,1,600.0,600.0,496,30
CUST06271,22,Male,627803.05,14,7,21760.0,3108.57,15,29
CUST06272,34,Male,271278.92,63,7,9970.0,1424.29,84,22
CUST06273,47,Female,646541.81,56,4,4230.0,1057.5,270,32
CUST06274,26,Male,641775.17,62,10,14600.0,1460.0,24,24
CUST06275,23,Male,739318.42,28,12,18440.0,1536.67,16,24
CUST06276,42,Male,600317.74,29,21,89000.0,4238.1,15,29
CUST06277,36,Other,1154832.1,107,2,2280.0,1140.0,140,28
CUST06278,33,Female,544676.5,104,7,13070.0,1867.14,44,35
CUST06279,38,Female,513535.52,23,1,1580.0,1580.0,334,23
CUST06280,19,Female,444351.96,44,0,0.0,0.0,9999,28
CUST06281,27,Female,522408.27,38,12,27120.0,2260.0,153,38
CUST06282,33,Male,567010.27,49,8,29540.0,3692.5,106,24
CUST06283,54,Male,528299.07,43,18,29640.0,1646.67,117,28
CUST06284,32,Female,711092.43,10,21,39510.0,1881.43,9,22
CUST06285,30,Female,196780.11,27,8,14520.0,1815.0,54,25
CUST06286,30,Male,470289.4,8,6,23850.0,3975.0,28,20
CUST06287,49,Male,631140.1,108,18,37760.0,2097.78,67,19
CUST06288,62,Female,567595.34,117,21,22190.0,1056.67,45,34
CUST06289,64,Male,281849.15,68,19,73010.0,3842.63,4,31
CUST06290,63,Female,634739.75,85,12,14850.0,1237.5,2,23
CUST06291,25,Male,511244.67,85,5,19750.0,3950.0,2,22
CUST06292,60,Male,705285.69,30,17,20540.0,1208.24,82,29
CUST06293,35,Male,648056.32,13,11,20870.0,1897.27,72,28
CUST06294,53,Female,578647.46,58,1,310.0,310.0,32,24
CUST06295,43,Female,500797.6,3,4,7570.0,1892.5,45,22
CUST06296,27,Male,568704.86,84,5,15590.0,3118.0,6,29
CUST06297,48,Female,569220.26,100,2,6540.0,3270.0,206,28
CUST06298,50,Male,908650.63,104,6,7470.0,1245.0,95,25
CUST06299,46,Male,1920337.2,5,7,13670.0,1952.86,8,24
CUST06300,22,Female,308358.0,22,4,11880.0,2970.0,158,25
CUST06301,30,Male,180000.0,58,12,23670.0,1972.5,127,18
CUST06302,18,Female,394297.05,66,15,31940.0,2129.33,35,26
CUST06303,40,Female,327371.17,89,14,29640.0,2117.14,78,25
CUST06304,57,Female,730049.39,40,21,24930.0,1187.14,83,26
CUST06305,20,Female,978540.03,88,2,6230.0,3115.0,136,26
CUST06306,20,Female,721659.54,5,8,25510.0,3188.75,29,25
CUST06307,24,Male,434112.37,16,18,37690.0,2093.89,8,33
CUST06308,53,Male,695168.64,117,6,15290.0,2548.33,255,27
CUST06309,52,Male,863769.7,15,9,19170.0,2130.0,16,22
CUST06310,32,Female,674563.56,115,8,13250.0,1656.25,22,22
CUST06311,57,Male,640836.24,77,10,10020.0,1002.0,5,32
CUST06312,20,Male,474780.69,75,12,20610.0,1717.5,37,23
CUST06313,46,Female,288972.12,80,10,21560.0,2156.0,32,21
CUST06314,47,Female,818984.9,18,0,0.0,0.0,9999,29
CUST06315,56,Other,1071824.37,89,2,2300.0,1150.0,248,16
CUST06316,35,Female,268987.74,47,13,14510.0,1116.15,30,23
CUST06317,28,Male,705784.21,102,3,12580.0,4193.33,178,33
CUST06318,60,Female,348515.73,104,13,8860.0,681.54,47,31
CUST06319,66,Male,616812.85,4,15,29680.0,1978.67,10,22
CUST06320,55,Male,266365.82,53,6,14450.0,2408.33,2,25
CUST06321,57,Female,710464.59,58,10,15110.0,1511.0,46,26
CUST06322,18,Female,606069.32,112,3,8770.0,2923.33,387,29
CUST06323,46,Female,725457.25,85,11,11830.0,1075.45,83,24
CUST06324,27,Other,669102.23,75,7,6330.0,904.29,73,23
CUST06325,45,Female,543808.53,58,2,5370.0,2685.0,90,17
CUST06326,48,Male,712892.54,116,26,35340.0,1359.23,27,31
CUST06327,36,Female,409132.93,59,7,24990.0,3570.0,90,22
CUST06328,20,Female,647835.25,34,1,2740.0,2740.0,565,30
CUST06329,53,Other,389903.0,30,9,19490.0,2165.56,56,22
CUST06330,60,Male,662396.47,54,4,9430.0,2357.5,356,27
CUST06331,32,Male,458762.76,68,19,48840.0,2570.53,25,28
CUST06332,50,Female,623055.93,78,4,9130.0,2282.5,399,27
CUST06333,58,Male,439431.12,75,11,21840.0,1985.45,30,30
CUST06334,60,Female,443265.06,68,8,19520.0,2440.0,61,20
CUST06335,68,Male,452202.4,26,12,32800.0,2733.33,11,25
CUST06336,62,Male,274685.7,3,6,12000.0,2000.0,7,23
CUST06337,43,Female,738117.95,120,7,6410.0,915.71,308,30
CUST06338,33,Male,510534.01,118,15,43330.0,2888.67,66,24
CUST06339,53,Female,279907.94,57,7,8370.0,1195.71,117,32
CUST06340,50,Male,391612.62,37,16,51910.0,3244.38,7,31
CUST06341,37,Male,381891.15,38,9,31520.0,3502.22,70,22
CUST06342,30,Male,598511.81,41,6,16630.0,2771.67,156,24
CUST06343,50,Female,455020.08,4,2,5740.0,2870.0,61,27
CUST06344,22,Male,752021.85,26,12,26420.0,2201.67,9,28
CUST06345,54,Female,292030.69,39,17,35960.0,2115.29,1,21
CUST06346,31,Female,607702.18,109,17,32200.0,1894.12,17,23
CUST06347,44,Female,586412.41,106,17,34740.0,2043.53,2,18
CUST06348,40,Female,413855.3,108,17,22450.0,1320.59,0,36
CUST06349,31,Male,560709.04,42,2,2250.0,1125.0,93,26
CUST06350,57,Male,491792.99,11,10,25200.0,2520.0,30,21
CUST06351,21,Female,861154.99,11,11,18040.0,1640.0,13,24
CUST06352,56,Male,519478.57,54,14,27260.0,1947.14,127,33
CUST06353,69,Female,834276.1,102,11,22980.0,2089.09,53,32
CUST06354,36,Female,727720.77,38,6,10230.0,1705.0,112,25
CUST06355,64,Male,285453.19,20,1,820.0,820.0,433,26
CUST06356,21,Female,481572.6,26,8,11520.0,1440.0,137,25
CUST06357,47,Female,727072.82,102,20,59760.0,2988.0,14,24
CUST06358,36,Male,558102.79,76,2,2640.0,1320.0,59,24
CUST06359,48,Female,518790.35,119,14,17350.0,1239.29,5,31
CUST06360,48,Male,533396.26,93,7,4180.0,597.14,22,23
CUST06361,26,Female,656939.52,14,5,11740.0,2348.0,145,23
CUST06362,70,Female,420074.05,50,15,14240.0,949.33,4,24
CUST06363,30,Female,439548.16,25,3,10770.0,3590.0,50,32
CUST06364,31,Female,729250.73,55,11,24970.0,2270.0,48,23
CUST06365,63,Female,549117.32,51,11,14790.0,1344.55,76,17
CUST06366,27,Female,461887.06,106,7,11420.0,1631.43,40,29
CUST06367,65,Female,508224.1,106,21,33270.0,1584.29,11,31
CUST06368,48,Female,629491.01,103,1,1280.0,1280.0,216,29
CUST06369,54,Female,496014.06,90,13,39920.0,3070.77,31,23
CUST06370,40,Female,537252.63,10,14,19360.0,1382.86,33,33
CUST06371,44,Other,231169.96,14,11,14240.0,1294.55,67,17
CUST06372,23,Female,558009.51,5,8,10750.0,1343.75,19,22
CUST06373,43,Female,471623.72,57,8,34730.0,4341.25,106,23
CUST06374,19,Male,756508.8,22,15,34160.0,2277.33,5,22
CUST06375,62,Female,488834.39,75,18,27720.0,1540.0,7,24
CUST06376,30,Female,974395.0,29,2,9510.0,4755.0,419,24
CUST06377,68,Female,658454.49,7,12,20090.0,1674.17,25,27
CUST06378,67,Male,357710.17,116,14,26320.0,1880.0,77,19
CUST06379,36,Female,286908.88,18,2,7600.0,3800.0,30,22
CUST06380,18,Male,481735.46,31,18,46700.0,2594.44,176,29
CUST06381,57,Male,506443.81,43,0,0.0,0.0,9999,16
CUST06382,49,Female,232926.8,84,4,9290.0,2322.5,291,31
CUST06383,39,Female,488440.8,35,5,12220.0,2444.0,155,23
CUST06384,65,Male,431180.53,71,7,18810.0,2687.14,50,28
CUST06385,46,Female,547370.37,94,11,12180.0,1107.27,131,24
CUST06386,19,Male,1239436.67,4,11,13870.0,1260.91,6,27
CUST06387,57,Male,235846.73,51,17,37520.0,2207.06,7,29
CUST06388,55,Male,764915.39,94,10,19720.0,1972.0,1,20
CUST06389,65,Female,622135.76,30,25,66300.0,2652.0,4,28
CUST06390,28,Male,399810.08,94,10,11610.0,1161.0,32,24
CUST06391,34,Male,505472.53,53,3,3780.0,1260.0,38,18
CUST06392,68,Female,754247.03,82,16,68770.0,4298.12,16,17
CUST06393,60,Male,525673.24,107,19,84290.0,4436.32,2,26
CUST06394,25,Female,209219.52,110,22,40950.0,1861.36,8,23
CUST06395,39,Female,589145.68,74,2,4090.0,2045.0,34,30
CUST06396,21,Female,691911.72,14,5,9490.0,1898.0,31,29
CUST06397,28,Male,415129.7,36,9,15060.0,1673.33,10,31
CUST06398,25,Female,737530.15,87,9,15960.0,1773.33,106,30
CUST06399,26,Female,764188.34,12,5,8990.0,1798.0,2,29
CUST06400,43,Male,899780.75,76,10,26750.0,2675.0,38,25
CUST06401,19,Male,785251.24,34,0,0.0,0.0,9999,25
CUST06402,33,Female,1571771.09,26,7,33160.0,4737.14,78,30
CUST06403,48,Male,844967.17,6,12,51770.0,4314.17,3,25
CUST06404,23,Female,539747.59,101,2,2820.0,1410.0,695,31
CUST06405,70,Female,717056.17,115,25,30310.0,1212.4,3,31
CUST06406,38,Male,530526.1,53,8,10250.0,1281.25,3,31
CUST06407,43,Male,447131.63,15,6,8190.0,1365.0,12,26
CUST06408,36,Other,312990.8,106,14,15490.0,1106.43,34,29
CUST06409,45,Male,473867.09,103,17,37580.0,2210.59,25,31
CUST06410,25,Female,748202.6,19,15,40190.0,2679.33,80,31
CUST06411,31,Male,348528.73,104,8,13790.0,1723.75,18,29
CUST06412,41,Female,603800.71,47,2,4260.0,2130.0,135,21
CUST06413,65,Female,429864.93,87,21,55910.0,2662.38,22,23
CUST06414,61,Male,511874.56,100,7,20150.0,2878.57,37,27
CUST06415,54,Male,499117.79,77,9,34800.0,3866.67,116,11
CUST06416,43,Female,558898.83,95,0,0.0,0.0,9999,29
CUST06417,48,Female,1420729.09,61,5,19130.0,3826.0,30,27
CUST06418,68,Male,405961.03,101,19,16940.0,891.58,40,25
CUST06419,49,Female,504938.82,90,5,12520.0,2504.0,305,22
CUST06420,67,Male,466215.72,107,6,11150.0,1858.33,62,29
CUST06421,58,Female,261389.38,112,18,44070.0,2448.33,42,29
CUST06422,19,Female,756136.7,52,10,15960.0,1596.0,4,21
CUST06423,42,Male,352996.31,18,18,39550.0,2197.22,33,21
CUST06424,69,Male,952389.57,60,7,6680.0,954.29,291,33
CUST06425,61,Male,360860.67,47,18,72660.0,4036.67,68,20
CUST06426,19,Female,610331.78,57,5,10860.0,2172.0,264,25
CUST06427,59,Male,1119858.99,33,9,31720.0,3524.44,7,30
CUST06428,18,Male,629961.0,104,16,52950.0,3309.38,116,20
CUST06429,53,Other,394007.47,32,1,1340.0,1340.0,122,19
CUST06430,29,Male,343340.32,4,4,10330.0,2582.5,28,25
CUST06431,26,Female,191096.2,41,3,3720.0,1240.0,301,23
CUST06432,53,Male,433627.0,19,23,85360.0,3711.3,12,30
CUST06433,58,Male,270735.66,7,6,10460.0,1743.33,72,26
CUST06434,45,Male,505742.28,111,5,9500.0,1900.0,0,30
CUST06435,55,Female,422859.59,99,9,40920.0,4546.67,57,23
CUST06436,50,Female,535560.04,26,16,49370.0,3085.62,13,31
CUST06437,59,Female,305002.33,108,3,7480.0,2493.33,38,25
CUST06438,63,Male,403929.51,87,17,20280.0,1192.94,24,23
CUST06439,39,Male,646966.39,98,10,20540.0,2054.0,100,12
CUST06440,42,Female,583500.94,51,6,10890.0,1815.0,344,24
CUST06441,35,Male,223694.17,56,7,45590.0,6512.86,67,22
CUST06442,23,Male,723815.33,71,1,1780.0,1780.0,210,17
CUST06443,35,Male,314223.65,75,6,25680.0,4280.0,88,19
CUST06444,69,Female,252486.32,51,12,35230.0,2935.83,39,25
CUST06445,33,Female,454779.97,8,7,12050.0,1721.43,6,18
CUST06446,32,Male,1491855.58,13,11,23250.0,2113.64,15,21
CUST06447,65,Male,432164.66,32,4,5920.0,1480.0,109,24
CUST06448,25,Female,524912.55,105,7,18410.0,2630.0,388,33
CUST06449,30,Female,683796.7,34,12,21560.0,1796.67,21,36
CUST06450,60,Male,339454.38,18,10,24490.0,2449.0,28,23
CUST06451,24,Female,576536.3,79,9,15300.0,1700.0,81,26
CUST06452,34,Male,346053.98,55,22,33760.0,1534.55,12,24
CUST06453,67,Male,643770.28,43,3,2550.0,850.0,123,16
CUST06454,49,Male,600030.16,24,1,2180.0,2180.0,607,20
CUST06455,39,Male,576344.58,111,16,25320.0,1582.5,42,18
CUST06456,68,Male,540896.49,21,9,24840.0,2760.0,47,18
CUST06457,30,Female,1238110.41,18,8,29700.0,3712.5,67,15
CUST06458,64,Male,556426.23,14,9,18200.0,2022.22,74,34
CUST06459,40,Male,635286.03,53,20,46860.0,2343.0,7,30
CUST06460,46,Male,590402.57,19,9,19470.0,2163.33,17,31
CUST06461,39,Female,318666.93,77,10,20500.0,2050.0,145,23
