item_id,name,category,brand,price,rating,user_id
ITEM_15051,Fashion Product 5052,Bottoms,Uniqlo,201.6,3.8,CUST_1392
ITEM_15052,Fashion Product 5053,Footwear,Adidas,234.01,3.7,CUST_1155
ITEM_15053,Fashion Product 5054,Tops,Zara,29.19,3.9,CUST_1270
ITEM_15054,Fashion Product 5055,Dresses,Mango,101.01,3.3,CUST_1402
ITEM_15055,Fashion Product 5056,Outerwear,H&M,229.48,4.8,CUST_1321
ITEM_15056,Fashion Product 5057,Dresses,Adidas,92.71,4.5,CUST_1415
ITEM_15057,Fashion Product 5058,Footwear,Mango,181.04,4.3,CUST_1276
ITEM_15058,Fashion Product 5059,Outerwear,Gucci,34.16,4.0,CUST_1326
ITEM_15059,Fashion Product 5060,Dresses,Levi's,116.65,4.9,CUST_1256
ITEM_15060,Fashion Product 5061,Footwear,Mango,130.79,3.2,CUST_1045
ITEM_15061,Fashion Product 5062,Tops,Adidas,191.84,3.2,CUST_1001
ITEM_15062,Fashion Product 5063,Footwear,Uniqlo,79.32,3.1,CUST_1147
ITEM_15063,Fashion Product 5064,Accessories,H&M,73.41,4.4,CUST_1295
ITEM_15064,Fashion Product 5065,Outerwear,H&M,82.71,4.5,CUST_1375
ITEM_15065,Fashion Product 5066,Bottoms,Puma,143.37,4.0,CUST_1155
ITEM_15066,Fashion Product 5067,Tops,Adidas,220.24,4.1,CUST_1056
ITEM_15067,Fashion Product 5068,Dresses,Puma,209.43,3.4,CUST_1400
ITEM_15068,Fashion Product 5069,Outerwear,Zara,23.91,2.6,CUST_1462
ITEM_15069,Fashion Product 5070,Bottoms,Zara,220.95,3.1,CUST_1226
ITEM_15070,Fashion Product 5071,Footwear,Adidas,32.83,4.0,CUST_1007
ITEM_15071,Fashion Product 5072,Bottoms,H&M,109.68,4.5,CUST_1020
ITEM_15072,Fashion Product 5073,Outerwear,Gucci,193.7,4.4,CUST_1159
ITEM_15073,Fashion Product 5074,Outerwear,Nike,29.56,2.9,CUST_1470
ITEM_15074,Fashion Product 5075,Accessories,Zara,19.7,2.6,CUST_1340
ITEM_15075,Fashion Product 5076,Accessories,H&M,89.2,4.6,CUST_1079
ITEM_15076,Fashion Product 5077,Bottoms,Puma,185.18,2.7,CUST_1409
ITEM_15077,Fashion Product 5078,Footwear,Mango,135.22,3.5,CUST_1366
ITEM_15078,Fashion Product 5079,Bottoms,Gucci,110.08,2.7,CUST_1001
ITEM_15079,Fashion Product 5080,Outerwear,Puma,205.14,3.9,CUST_1401
ITEM_15080,Fashion Product 5081,Outerwear,Gucci,194.01,3.4,CUST_1336
ITEM_15081,Fashion Product 5082,Dresses,Nike,198.65,3.0,CUST_1229
ITEM_15082,Fashion Product 5083,Accessories,Mango,120.33,4.0,CUST_1213
ITEM_15083,Fashion Product 5084,Dresses,Puma,14.67,3.4,CUST_1283
ITEM_15084,Fashion Product 5085,Tops,Zara,51.31,2.9,CUST_1248
ITEM_15085,Fashion Product 5086,Outerwear,Zara,187.91,4.3,CUST_1119
ITEM_15086,Fashion Product 5087,Dresses,Puma,190.76,4.6,CUST_1379
ITEM_15087,Fashion Product 5088,Bottoms,Nike,243.35,3.2,CUST_1227
ITEM_15088,Fashion Product 5089,Accessories,Nike,55.64,3.0,CUST_1024
ITEM_15089,Fashion Product 5090,Accessories,Adidas,39.5,2.7,CUST_1190
ITEM_15090,Fashion Product 5091,Footwear,Mango,43.31,3.8,CUST_1308
ITEM_15091,Fashion Product 5092,Bottoms,H&M,54.35,4.6,CUST_1307
ITEM_15092,Fashion Product 5093,Footwear,Nike,136.83,3.1,CUST_1450
ITEM_15093,Fashion Product 5094,Dresses,Mango,244.05,3.7,CUST_1057
ITEM_15094,Fashion Product 5095,Tops,Nike,151.46,2.9,CUST_1494
ITEM_15095,Fashion Product 5096,Bottoms,Adidas,135.45,3.5,CUST_1311
ITEM_15096,Fashion Product 5097,Bottoms,Levi's,171.61,2.5,CUST_1309
ITEM_15097,Fashion Product 5098,Bottoms,Nike,27.74,4.8,CUST_1089
ITEM_15098,Fashion Product 5099,Footwear,Mango,205.68,4.2,CUST_1275
ITEM_15099,Fashion Product 5100,Dresses,Adidas,165.25,3.3,CUST_1109
ITEM_15100,Fashion Product 5101,Bottoms,Adidas,51.09,4.7,CUST_1141
ITEM_15101,Fashion Product 5102,Bottoms,Mango,161.37,3.0,CUST_1285
ITEM_15102,Fashion Product 5103,Accessories,Mango,153.09,2.7,CUST_1480
ITEM_15103,Fashion Product 5104,Tops,Zara,25.56,4.9,CUST_1390
ITEM_15104,Fashion Product 5105,Accessories,Levi's,74.06,3.3,CUST_1376
ITEM_15105,Fashion Product 5106,Accessories,Adidas,103.83,4.8,CUST_1457
ITEM_15106,Fashion Product 5107,Tops,Zara,68.77,4.1,CUST_1244
ITEM_15107,Fashion Product 5108,Dresses,Gucci,68.36,5.0,CUST_1385
ITEM_15108,Fashion Product 5109,Accessories,Puma,147.51,4.4,CUST_1408
ITEM_15109,Fashion Product 5110,Dresses,Puma,123.01,2.8,CUST_1074
ITEM_15110,Fashion Product 5111,Accessories,Adidas,170.15,4.6,CUST_1355
ITEM_15111,Fashion Product 5112,Outerwear,Zara,239.54,2.9,CUST_1262
ITEM_15112,Fashion Product 5113,Tops,Levi's,168.53,4.2,CUST_1176
ITEM_15113,Fashion Product 5114,Accessories,Levi's,149.7,3.8,CUST_1404
ITEM_15114,Fashion Product 5115,Outerwear,Gucci,213.41,4.3,CUST_1230
ITEM_15115,Fashion Product 5116,Footwear,Adidas,161.7,4.4,CUST_1076
ITEM_15116,Fashion Product 5117,Outerwear,Nike,49.73,4.5,CUST_1323
ITEM_15117,Fashion Product 5118,Bottoms,Gucci,85.54,4.6,CUST_1183
ITEM_15118,Fashion Product 5119,Accessories,Zara,186.01,4.6,CUST_1274
ITEM_15119,Fashion Product 5120,Outerwear,Nike,187.21,3.5,CUST_1277
ITEM_15120,Fashion Product 5121,Dresses,Puma,246.88,4.7,CUST_1227
ITEM_15121,Fashion Product 5122,Footwear,Uniqlo,160.47,4.3,CUST_1448
ITEM_15122,Fashion Product 5123,Accessories,Puma,225.89,4.6,CUST_1165
ITEM_15123,Fashion Product 5124,Bottoms,Adidas,23.1,5.0,CUST_1275
ITEM_15124,Fashion Product 5125,Outerwear,Mango,145.89,2.8,CUST_1217
ITEM_15125,Fashion Product 5126,Footwear,Puma,230.76,3.4,CUST_1312
ITEM_15126,Fashion Product 5127,Accessories,Puma,78.94,4.5,CUST_1190
ITEM_15127,Fashion Product 5128,Footwear,Puma,47.17,2.7,CUST_1018
ITEM_15128,Fashion Product 5129,Bottoms,Puma,94.12,3.9,CUST_1232
ITEM_15129,Fashion Product 5130,Outerwear,Puma,200.14,4.6,CUST_1414
ITEM_15130,Fashion Product 5131,Footwear,Nike,30.33,2.5,CUST_1184
ITEM_15131,Fashion Product 5132,Footwear,Nike,154.08,4.8,CUST_1106
ITEM_15132,Fashion Product 5133,Tops,Puma,42.55,4.9,CUST_1243
ITEM_15133,Fashion Product 5134,Footwear,H&M,114.53,3.3,CUST_1426
ITEM_15134,Fashion Product 5135,Tops,H&M,241.83,4.4,CUST_1053
ITEM_15135,Fashion Product 5136,Outerwear,Nike,56.83,2.8,CUST_1226
ITEM_15136,Fashion Product 5137,Accessories,Uniqlo,18.16,4.4,CUST_1202
ITEM_15137,Fashion Product 5138,Accessories,Mango,112.53,3.7,CUST_1086
ITEM_15138,Fashion Product 5139,Outerwear,Gucci,148.65,4.7,CUST_1050
ITEM_15139,Fashion Product 5140,Outerwear,Puma,81.4,3.0,CUST_1383
ITEM_15140,Fashion Product 5141,Dresses,Uniqlo,140.02,4.2,CUST_1260
ITEM_15141,Fashion Product 5142,Outerwear,H&M,238.82,4.5,CUST_1319
ITEM_15142,Fashion Product 5143,Footwear,H&M,84.82,3.0,CUST_1195
ITEM_15143,Fashion Product 5144,Accessories,Uniqlo,84.26,4.5,CUST_1369
ITEM_15144,Fashion Product 5145,Bottoms,Mango,125.86,4.9,CUST_1248
ITEM_15145,Fashion Product 5146,Accessories,Nike,133.68,4.0,CUST_1056
ITEM_15146,Fashion Product 5147,Tops,Mango,10.33,4.5,CUST_1177
ITEM_15147,Fashion Product 5148,Accessories,Adidas,157.81,3.8,CUST_1476
ITEM_15148,Fashion Product 5149,Dresses,Adidas,249.37,4.0,CUST_1150
ITEM_15149,Fashion Product 5150,Outerwear,H&M,80.08,2.5,CUST_1396
ITEM_15150,Fashion Product 5151,Outerwear,Gucci,161.39,3.8,CUST_1433
ITEM_15151,Fashion Product 5152,Accessories,Adidas,11.11,3.9,CUST_1013
ITEM_15152,Fashion Product 5153,Bottoms,H&M,155.04,4.2,CUST_1361
ITEM_15153,Fashion Product 5154,Bottoms,Puma,117.3,2.9,CUST_1289
ITEM_15154,Fashion Product 5155,Dresses,Levi's,137.27,3.1,CUST_1431
ITEM_15155,Fashion Product 5156,Tops,Levi's,140.54,4.4,CUST_1064
ITEM_15156,Fashion Product 5157,Accessories,Zara,52.47,2.9,CUST_1339
ITEM_15157,Fashion Product 5158,Outerwear,Puma,194.79,3.5,CUST_1105
ITEM_15158,Fashion Product 5159,Accessories,Levi's,143.31,3.1,CUST_1401
ITEM_15159,Fashion Product 5160,Dresses,Mango,74.85,3.9,CUST_1239
ITEM_15160,Fashion Product 5161,Footwear,Zara,234.97,5.0,CUST_1034
ITEM_15161,Fashion Product 5162,Footwear,H&M,13.07,4.6,CUST_1324
ITEM_15162,Fashion Product 5163,Dresses,Uniqlo,184.22,3.2,CUST_1039
ITEM_15163,Fashion Product 5164,Outerwear,Uniqlo,101.5,3.4,CUST_1456
ITEM_15164,Fashion Product 5165,Dresses,H&M,135.41,4.8,CUST_1225
ITEM_15165,Fashion Product 5166,Outerwear,Gucci,79.96,4.7,CUST_1129
ITEM_15166,Fashion Product 5167,Bottoms,H&M,87.1,2.9,CUST_1133
ITEM_15167,Fashion Product 5168,Dresses,Nike,13.64,4.6,CUST_1480
ITEM_15168,Fashion Product 5169,Outerwear,Uniqlo,185.16,3.2,CUST_1040
ITEM_15169,Fashion Product 5170,Dresses,Levi's,180.59,3.9,CUST_1319
ITEM_15170,Fashion Product 5171,Dresses,Zara,167.05,2.5,CUST_1385
ITEM_15171,Fashion Product 5172,Outerwear,Gucci,220.71,5.0,CUST_1419
ITEM_15172,Fashion Product 5173,Outerwear,Adidas,226.3,4.4,CUST_1470
ITEM_15173,Fashion Product 5174,Tops,Puma,143.55,3.1,CUST_1221
ITEM_15174,Fashion Product 5175,Dresses,Gucci,174.36,4.2,CUST_1401
ITEM_15175,Fashion Product 5176,Footwear,Adidas,12.64,3.2,CUST_1094
ITEM_15176,Fashion Product 5177,Dresses,Gucci,213.12,2.7,CUST_1099
ITEM_15177,Fashion Product 5178,Dresses,Gucci,205.94,3.6,CUST_1060
ITEM_15178,Fashion Product 5179,Outerwear,Levi's,14.86,4.0,CUST_1129
ITEM_15179,Fashion Product 5180,Dresses,H&M,140.28,2.7,CUST_1132
ITEM_15180,Fashion Product 5181,Accessories,Nike,227.6,3.8,CUST_1393
ITEM_15181,Fashion Product 5182,Dresses,Zara,53.53,3.8,CUST_1301
ITEM_15182,Fashion Product 5183,Accessories,Uniqlo,94.63,4.1,CUST_1416
ITEM_15183,Fashion Product 5184,Footwear,Adidas,89.45,3.1,CUST_1069
ITEM_15184,Fashion Product 5185,Outerwear,Zara,95.43,2.6,CUST_1014
ITEM_15185,Fashion Product 5186,Dresses,Gucci,20.05,3.3,CUST_1435
ITEM_15186,Fashion Product 5187,Accessories,H&M,76.96,3.5,CUST_1474
ITEM_15187,Fashion Product 5188,Accessories,Zara,80.77,4.1,CUST_1151
ITEM_15188,Fashion Product 5189,Accessories,H&M,217.81,4.8,CUST_1174
ITEM_15189,Fashion Product 5190,Bottoms,Adidas,94.51,3.0,CUST_1470
ITEM_15190,Fashion Product 5191,Tops,Levi's,117.33,4.2,CUST_1411
ITEM_15191,Fashion Product 5192,Footwear,Levi's,101.38,2.7,CUST_1345
ITEM_15192,Fashion Product 5193,Dresses,H&M,38.96,3.0,CUST_1292
ITEM_15193,Fashion Product 5194,Bottoms,H&M,247.69,3.8,CUST_1196
ITEM_15194,Fashion Product 5195,Dresses,Nike,208.2,4.3,CUST_1032
ITEM_15195,Fashion Product 5196,Dresses,Puma,139.82,4.6,CUST_1073
ITEM_15196,Fashion Product 5197,Outerwear,Nike,124.33,4.4,CUST_1194
ITEM_15197,Fashion Product 5198,Outerwear,Zara,165.82,2.5,CUST_1426
ITEM_15198,Fashion Product 5199,Outerwear,Mango,88.34,4.2,CUST_1050
ITEM_15199,Fashion Product 5200,Bottoms,Nike,22.07,4.6,CUST_1057
ITEM_15200,Fashion Product 5201,Dresses,Zara,107.04,3.8,CUST_1487
ITEM_15201,Fashion Product 5202,Tops,Uniqlo,246.15,4.9,CUST_1117
ITEM_15202,Fashion Product 5203,Footwear,Zara,53.76,2.5,CUST_1192
ITEM_15203,Fashion Product 5204,Outerwear,Zara,136.65,4.5,CUST_1430
ITEM_15204,Fashion Product 5205,Outerwear,H&M,12.05,3.3,CUST_1217
ITEM_15205,Fashion Product 5206,Dresses,Gucci,39.29,4.1,CUST_1111
ITEM_15206,Fashion Product 5207,Dresses,H&M,150.93,4.2,CUST_1458
ITEM_15207,Fashion Product 5208,Bottoms,H&M,81.38,3.3,CUST_1485
ITEM_15208,Fashion Product 5209,Bottoms,Gucci,227.36,5.0,CUST_1089
ITEM_15209,Fashion Product 5210,Outerwear,Mango,107.48,2.8,CUST_1360
ITEM_15210,Fashion Product 5211,Dresses,Uniqlo,59.93,2.9,CUST_1310
ITEM_15211,Fashion Product 5212,Tops,Nike,140.94,4.7,CUST_1309
ITEM_15212,Fashion Product 5213,Footwear,Zara,200.79,2.8,CUST_1157
ITEM_15213,Fashion Product 5214,Dresses,Nike,14.66,3.5,CUST_1421
ITEM_15214,Fashion Product 5215,Dresses,Levi's,131.32,4.3,CUST_1069
ITEM_15215,Fashion Product 5216,Accessories,Adidas,195.62,4.5,CUST_1270
ITEM_15216,Fashion Product 5217,Bottoms,Mango,34.86,4.9,CUST_1225
ITEM_15217,Fashion Product 5218,Footwear,Adidas,226.67,4.5,CUST_1411
ITEM_15218,Fashion Product 5219,Outerwear,Zara,73.48,4.6,CUST_1005
ITEM_15219,Fashion Product 5220,Dresses,Zara,50.94,4.9,CUST_1243
ITEM_15220,Fashion Product 5221,Outerwear,Uniqlo,151.42,3.9,CUST_1118
ITEM_15221,Fashion Product 5222,Dresses,Nike,52.01,3.4,CUST_1172
ITEM_15222,Fashion Product 5223,Outerwear,Gucci,173.13,4.4,CUST_1143
ITEM_15223,Fashion Product 5224,Footwear,Puma,127.62,2.9,CUST_1323
ITEM_15224,Fashion Product 5225,Bottoms,Puma,36.39,2.7,CUST_1257
ITEM_15225,Fashion Product 5226,Footwear,Gucci,229.0,4.5,CUST_1408
ITEM_15226,Fashion Product 5227,Accessories,Puma,171.57,4.9,CUST_1460
ITEM_15227,Fashion Product 5228,Tops,H&M,141.04,3.6,CUST_1365
ITEM_15228,Fashion Product 5229,Bottoms,Uniqlo,99.84,2.9,CUST_1318
ITEM_15229,Fashion Product 5230,Footwear,Mango,42.37,3.7,CUST_1078
ITEM_15230,Fashion Product 5231,Accessories,Nike,179.8,3.5,CUST_1057
ITEM_15231,Fashion Product 5232,Tops,Nike,205.28,3.4,CUST_1490
ITEM_15232,Fashion Product 5233,Accessories,Mango,40.2,4.1,CUST_1020
ITEM_15233,Fashion Product 5234,Dresses,Zara,128.7,2.9,CUST_1442
ITEM_15234,Fashion Product 5235,Dresses,Zara,126.36,3.5,CUST_1014
ITEM_15235,Fashion Product 5236,Outerwear,Adidas,93.98,4.7,CUST_1206
ITEM_15236,Fashion Product 5237,Bottoms,Zara,199.44,4.3,CUST_1237
ITEM_15237,Fashion Product 5238,Dresses,Gucci,33.89,2.6,CUST_1181
ITEM_15238,Fashion Product 5239,Accessories,H&M,59.2,3.8,CUST_1291
ITEM_15239,Fashion Product 5240,Bottoms,Mango,10.38,2.7,CUST_1446
ITEM_15240,Fashion Product 5241,Dresses,Adidas,99.52,4.9,CUST_1189
ITEM_15241,Fashion Product 5242,Outerwear,Uniqlo,79.88,3.1,CUST_1147
ITEM_15242,Fashion Product 5243,Footwear,Zara,218.08,4.8,CUST_1340
ITEM_15243,Fashion Product 5244,Outerwear,Nike,188.99,4.6,CUST_1042
ITEM_15244,Fashion Product 5245,Tops,Uniqlo,30.27,3.9,CUST_1428
ITEM_15245,Fashion Product 5246,Dresses,H&M,187.83,3.3,CUST_1471
ITEM_15246,Fashion Product 5247,Tops,H&M,172.1,4.6,CUST_1354
ITEM_15247,Fashion Product 5248,Tops,H&M,77.61,2.9,CUST_1001
ITEM_15248,Fashion Product 5249,Accessories,Zara,13.71,2.9,CUST_1324
ITEM_15249,Fashion Product 5250,Bottoms,H&M,37.64,3.1,CUST_1104
ITEM_15250,Fashion Product 5251,Accessories,Mango,69.99,4.0,CUST_1255
ITEM_15251,Fashion Product 5252,Dresses,Nike,205.99,3.3,CUST_1209
ITEM_15252,Fashion Product 5253,Tops,Adidas,121.68,5.0,CUST_1218
ITEM_15253,Fashion Product 5254,Footwear,Zara,230.41,3.0,CUST_1078
ITEM_15254,Fashion Product 5255,Tops,Gucci,199.4,4.5,CUST_1430
ITEM_15255,Fashion Product 5256,Footwear,Uniqlo,78.91,2.7,CUST_1051
ITEM_15256,Fashion Product 5257,Accessories,Levi's,212.89,3.4,CUST_1288
ITEM_15257,Fashion Product 5258,Accessories,Uniqlo,38.01,3.1,CUST_1100
ITEM_15258,Fashion Product 5259,Bottoms,H&M,18.67,4.9,CUST_1212
ITEM_15259,Fashion Product 5260,Tops,Nike,156.05,2.6,CUST_1464
ITEM_15260,Fashion Product 5261,Outerwear,Adidas,92.02,4.3,CUST_1499
ITEM_15261,Fashion Product 5262,Accessories,Mango,89.06,3.1,CUST_1403
ITEM_15262,Fashion Product 5263,Accessories,Puma,174.93,4.5,CUST_1237
ITEM_15263,Fashion Product 5264,Bottoms,Uniqlo,214.02,3.3,CUST_1295
ITEM_15264,Fashion Product 5265,Footwear,Puma,87.32,3.0,CUST_1472
ITEM_15265,Fashion Product 5266,Bottoms,Nike,88.0,4.2,CUST_1398
ITEM_15266,Fashion Product 5267,Tops,Puma,138.12,3.1,CUST_1157
ITEM_15267,Fashion Product 5268,Dresses,Uniqlo,166.76,3.7,CUST_1298
ITEM_15268,Fashion Product 5269,Dresses,Gucci,58.7,2.8,CUST_1014
ITEM_15269,Fashion Product 5270,Footwear,Levi's,229.04,4.3,CUST_1116
ITEM_15270,Fashion Product 5271,Accessories,Puma,167.06,3.5,CUST_1139
ITEM_15271,Fashion Product 5272,Footwear,Gucci,160.04,2.9,CUST_1075
ITEM_15272,Fashion Product 5273,Accessories,Gucci,227.01,4.4,CUST_1303
ITEM_15273,Fashion Product 5274,Accessories,H&M,227.74,2.8,CUST_1360
ITEM_15274,Fashion Product 5275,Dresses,Levi's,42.53,3.9,CUST_1024
ITEM_15275,Fashion Product 5276,Footwear,Mango,44.82,4.0,CUST_1406
ITEM_15276,Fashion Product 5277,Bottoms,Uniqlo,192.87,4.8,CUST_1177
ITEM_15277,Fashion Product 5278,Accessories,Adidas,239.65,2.9,CUST_1439
ITEM_15278,Fashion Product 5279,Outerwear,Adidas,169.96,4.1,CUST_1055
ITEM_15279,Fashion Product 5280,Outerwear,Puma,108.72,3.5,CUST_1213
ITEM_15280,Fashion Product 5281,Bottoms,Levi's,174.03,3.5,CUST_1326
ITEM_15281,Fashion Product 5282,Outerwear,Puma,64.91,3.8,CUST_1334
ITEM_15282,Fashion Product 5283,Tops,Levi's,249.51,3.1,CUST_1329
ITEM_15283,Fashion Product 5284,Accessories,Uniqlo,113.46,3.7,CUST_1163
ITEM_15284,Fashion Product 5285,Bottoms,Uniqlo,233.6,4.2,CUST_1300
ITEM_15285,Fashion Product 5286,Footwear,Mango,113.39,3.6,CUST_1164
ITEM_15286,Fashion Product 5287,Accessories,Gucci,232.75,2.6,CUST_1089
ITEM_15287,Fashion Product 5288,Bottoms,Levi's,90.56,3.1,CUST_1015
ITEM_15288,Fashion Product 5289,Dresses,Zara,192.53,3.4,CUST_1301
ITEM_15289,Fashion Product 5290,Footwear,Zara,238.24,3.4,CUST_1122
ITEM_15290,Fashion Product 5291,Dresses,Gucci,165.04,2.7,CUST_1318
ITEM_15291,Fashion Product 5292,Accessories,Puma,172.62,3.6,CUST_1348
ITEM_15292,Fashion Product 5293,Footwear,Levi's,34.69,4.2,CUST_1178
ITEM_15293,Fashion Product 5294,Outerwear,Nike,123.81,2.6,CUST_1462
ITEM_15294,Fashion Product 5295,Bottoms,Adidas,222.82,4.4,CUST_1269
ITEM_15295,Fashion Product 5296,Accessories,Nike,67.82,4.9,CUST_1105
ITEM_15296,Fashion Product 5297,Tops,Adidas,199.21,2.5,CUST_1159
ITEM_15297,Fashion Product 5298,Footwear,Zara,172.17,3.0,CUST_1005
ITEM_15298,Fashion Product 5299,Footwear,Uniqlo,63.52,3.9,CUST_1339
ITEM_15299,Fashion Product 5300,Accessories,Mango,77.87,3.0,CUST_1392
ITEM_15300,Fashion Product 5301,Accessories,H&M,112.61,4.4,CUST_1141
ITEM_15301,Fashion Product 5302,Dresses,Puma,40.03,3.3,CUST_1169
ITEM_15302,Fashion Product 5303,Outerwear,Gucci,229.21,3.2,CUST_1017
ITEM_15303,Fashion Product 5304,Dresses,Zara,187.45,2.5,CUST_1032
ITEM_15304,Fashion Product 5305,Dresses,Uniqlo,97.59,3.2,CUST_1005
ITEM_15305,Fashion Product 5306,Outerwear,Uniqlo,81.92,3.0,CUST_1382
ITEM_15306,Fashion Product 5307,Tops,Adidas,175.5,3.4,CUST_1137
ITEM_15307,Fashion Product 5308,Dresses,Uniqlo,111.81,2.9,CUST_1107
ITEM_15308,Fashion Product 5309,Dresses,Levi's,65.04,4.0,CUST_1162
ITEM_15309,Fashion Product 5310,Footwear,Puma,113.24,3.1,CUST_1493
ITEM_15310,Fashion Product 5311,Outerwear,H&M,219.11,4.6,CUST_1257
ITEM_15311,Fashion Product 5312,Bottoms,Zara,26.47,3.2,CUST_1168
ITEM_15312,Fashion Product 5313,Tops,Levi's,98.41,3.0,CUST_1463
ITEM_15313,Fashion Product 5314,Tops,Zara,240.96,2.6,CUST_1438
ITEM_15314,Fashion Product 5315,Outerwear,Mango,13.56,4.3,CUST_1382
ITEM_15315,Fashion Product 5316,Accessories,H&M,223.75,3.8,CUST_1288
ITEM_15316,Fashion Product 5317,Accessories,Uniqlo,99.96,2.8,CUST_1382
ITEM_15317,Fashion Product 5318,Footwear,Mango,55.48,3.1,CUST_1482
ITEM_15318,Fashion Product 5319,Footwear,Adidas,13.6,5.0,CUST_1355
ITEM_15319,Fashion Product 5320,Outerwear,Mango,26.93,4.5,CUST_1245
ITEM_15320,Fashion Product 5321,Footwear,Nike,51.24,3.4,CUST_1113
ITEM_15321,Fashion Product 5322,Tops,Adidas,16.1,3.9,CUST_1178
ITEM_15322,Fashion Product 5323,Tops,H&M,90.6,3.5,CUST_1443
ITEM_15323,Fashion Product 5324,Bottoms,Puma,20.77,2.6,CUST_1476
ITEM_15324,Fashion Product 5325,Accessories,Nike,176.13,4.4,CUST_1465
ITEM_15325,Fashion Product 5326,Outerwear,Zara,206.54,4.3,CUST_1190
ITEM_15326,Fashion Product 5327,Dresses,Gucci,222.99,3.5,CUST_1494
ITEM_15327,Fashion Product 5328,Accessories,Gucci,141.79,4.6,CUST_1011
ITEM_15328,Fashion Product 5329,Dresses,Nike,237.16,3.8,CUST_1023
ITEM_15329,Fashion Product 5330,Bottoms,Puma,11.35,2.7,CUST_1119
ITEM_15330,Fashion Product 5331,Bottoms,Levi's,42.16,3.1,CUST_1282
ITEM_15331,Fashion Product 5332,Footwear,Gucci,80.36,3.7,CUST_1319
ITEM_15332,Fashion Product 5333,Bottoms,Nike,199.37,2.8,CUST_1430
ITEM_15333,Fashion Product 5334,Bottoms,H&M,222.49,3.9,CUST_1069
ITEM_15334,Fashion Product 5335,Dresses,Puma,158.35,2.8,CUST_1346
ITEM_15335,Fashion Product 5336,Footwear,Puma,101.98,3.0,CUST_1134
ITEM_15336,Fashion Product 5337,Bottoms,Levi's,169.8,4.7,CUST_1253
ITEM_15337,Fashion Product 5338,Accessories,Adidas,53.42,5.0,CUST_1051
ITEM_15338,Fashion Product 5339,Bottoms,Uniqlo,119.89,3.9,CUST_1043
ITEM_15339,Fashion Product 5340,Footwear,Gucci,131.81,4.0,CUST_1482
ITEM_15340,Fashion Product 5341,Outerwear,Uniqlo,35.17,4.5,CUST_1426
ITEM_15341,Fashion Product 5342,Footwear,Uniqlo,18.13,4.2,CUST_1141
ITEM_15342,Fashion Product 5343,Dresses,H&M,190.03,3.0,CUST_1025
ITEM_15343,Fashion Product 5344,Outerwear,Zara,138.33,3.5,CUST_1386
ITEM_15344,Fashion Product 5345,Accessories,Uniqlo,89.74,3.8,CUST_1270
ITEM_15345,Fashion Product 5346,Tops,Puma,114.93,3.4,CUST_1401
ITEM_15346,Fashion Product 5347,Footwear,Levi's,239.85,2.9,CUST_1361
ITEM_15347,Fashion Product 5348,Dresses,Levi's,102.38,4.3,CUST_1104
ITEM_15348,Fashion Product 5349,Accessories,Zara,34.84,3.0,CUST_1424
ITEM_15349,Fashion Product 5350,Outerwear,Adidas,121.26,3.2,CUST_1295
ITEM_15350,Fashion Product 5351,Accessories,Puma,165.53,3.2,CUST_1153
ITEM_15351,Fashion Product 5352,Footwear,Puma,12.91,2.9,CUST_1475
ITEM_15352,Fashion Product 5353,Bottoms,Mango,89.76,4.6,CUST_1304
ITEM_15353,Fashion Product 5354,Footwear,Uniqlo,104.44,4.0,CUST_1371
ITEM_15354,Fashion Product 5355,Tops,Nike,121.29,4.6,CUST_1472
ITEM_15355,Fashion Product 5356,Footwear,Levi's,82.4,3.7,CUST_1305
ITEM_15356,Fashion Product 5357,Outerwear,Uniqlo,170.06,3.8,CUST_1161
ITEM_15357,Fashion Product 5358,Outerwear,Gucci,236.73,4.0,CUST_1283
ITEM_15358,Fashion Product 5359,Footwear,Zara,229.36,3.4,CUST_1045
ITEM_15359,Fashion Product 5360,Outerwear,Puma,169.45,3.7,CUST_1287
ITEM_15360,Fashion Product 5361,Bottoms,Mango,131.65,3.9,CUST_1319
ITEM_15361,Fashion Product 5362,Accessories,Zara,208.2,4.9,CUST_1368
ITEM_15362,Fashion Product 5363,Footwear,Uniqlo,210.62,4.7,CUST_1166
ITEM_15363,Fashion Product 5364,Bottoms,Adidas,209.1,2.8,CUST_1207
ITEM_15364,Fashion Product 5365,Accessories,Gucci,47.88,2.6,CUST_1108
ITEM_15365,Fashion Product 5366,Accessories,Uniqlo,16.1,4.2,CUST_1424
ITEM_15366,Fashion Product 5367,Bottoms,Nike,245.97,2.6,CUST_1442
ITEM_15367,Fashion Product 5368,Dresses,H&M,240.32,2.7,CUST_1065
ITEM_15368,Fashion Product 5369,Footwear,Uniqlo,145.45,2.9,CUST_1267
ITEM_15369,Fashion Product 5370,Accessories,Uniqlo,248.34,3.4,CUST_1399
ITEM_15370,Fashion Product 5371,Accessories,Adidas,194.93,3.6,CUST_1353
ITEM_15371,Fashion Product 5372,Outerwear,Puma,134.17,3.8,CUST_1185
ITEM_15372,Fashion Product 5373,Accessories,Levi's,103.44,5.0,CUST_1368
ITEM_15373,Fashion Product 5374,Bottoms,H&M,152.29,3.5,CUST_1224
ITEM_15374,Fashion Product 5375,Accessories,Adidas,133.79,3.1,CUST_1153
ITEM_15375,Fashion Product 5376,Dresses,Levi's,248.51,3.9,CUST_1423
